###############################################################################
#
# whisky3alt2, axis 1 of 3, + direction
#
###############################################################################

#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  1.26e+07  |1681746947|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.78774201|  PASSED
        dab_filltree|  32|  15000000|       1|0.29085639|  PASSED
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.22258802|  PASSED
       dab_filltree2|   1|   5000000|       1|0.52533350|  PASSED
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.99620944|   WEAK

###############################################################################
#
# whisky3alt2, axis 2 of 3, - direction
#
###############################################################################

#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  2.09e+07  |3386947296|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.73741487|  PASSED
      diehard_operm5|   0|   1000000|     100|0.13549669|  PASSED
  diehard_rank_32x32|   0|     40000|     100|0.53285895|  PASSED
    diehard_rank_6x8|   0|    100000|     100|0.73741077|  PASSED
   diehard_bitstream|   0|   2097152|     100|0.72848025|  PASSED
        diehard_opso|   0|   2097152|     100|0.97802877|  PASSED
        diehard_oqso|   0|   2097152|     100|0.47766359|  PASSED
         diehard_dna|   0|   2097152|     100|0.32070957|  PASSED
diehard_count_1s_str|   0|    256000|     100|0.21009374|  PASSED
diehard_count_1s_byt|   0|    256000|     100|0.38765149|  PASSED
 diehard_parking_lot|   0|     12000|     100|0.09097354|  PASSED
    diehard_2dsphere|   2|      8000|     100|0.48152886|  PASSED
    diehard_3dsphere|   3|      4000|     100|0.18229505|  PASSED
     diehard_squeeze|   0|    100000|     100|0.27147122|  PASSED
        diehard_sums|   0|       100|     100|0.00031598|   WEAK
        diehard_runs|   0|    100000|     100|0.36006798|  PASSED
        diehard_runs|   0|    100000|     100|0.53657389|  PASSED
       diehard_craps|   0|    200000|     100|0.17830076|  PASSED
       diehard_craps|   0|    200000|     100|0.05112161|  PASSED
 marsaglia_tsang_gcd|   0|  10000000|     100|0.08244837|  PASSED
 marsaglia_tsang_gcd|   0|  10000000|     100|0.62925872|  PASSED
         sts_monobit|   1|    100000|     100|0.50348673|  PASSED
            sts_runs|   2|    100000|     100|0.98165748|  PASSED
          sts_serial|   1|    100000|     100|0.44523802|  PASSED
          sts_serial|   2|    100000|     100|0.60242281|  PASSED
          sts_serial|   3|    100000|     100|0.65247589|  PASSED
          sts_serial|   3|    100000|     100|0.46268824|  PASSED
          sts_serial|   4|    100000|     100|0.98239973|  PASSED
          sts_serial|   4|    100000|     100|0.97698702|  PASSED
          sts_serial|   5|    100000|     100|0.60558221|  PASSED
          sts_serial|   5|    100000|     100|0.25740510|  PASSED
          sts_serial|   6|    100000|     100|0.65953845|  PASSED
          sts_serial|   6|    100000|     100|0.78867245|  PASSED
          sts_serial|   7|    100000|     100|0.56664539|  PASSED
